TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,SUSPICIOUS
28540000,1410300,1410300,1410200,1410200,23000,0
28563000,1410000,1410000,1409900,1409900,4400,0
28582000,1410100,1410100,1410100,1410100,1100,0
28616000,1410300,1410300,1410300,1410300,100,0
28632000,1410100,1410100,1410100,1410100,100,0
28689000,1409900,1409900,1409900,1409900,143,0
28696000,1409900,1409900,1409900,1409900,100,0
28701000,1410200,1410200,1410200,1410200,100,0
28704000,1410000,1410000,1410000,1410000,500,0
28794000,1410000,1410000,1410000,1410000,100,0
28800000,1409800,1409900,1409700,1409700,5000,0
28802000,1409700,1409700,1409700,1409700,2000,0
28805000,1409800,1409800,1409800,1409800,20000,0
28806000,1409700,1409700,1409700,1409700,5000,0
28814000,1409800,1409900,1409700,1409700,2100,0
28815000,1409800,1409800,1409800,1409800,100,0
28817000,1409800,1409800,1409800,1409800,1000,0
28823000,1409800,1409800,1409800,1409800,1800,0
28824000,1409800,1409800,1409800,1409800,1000,0
28827000,1409800,1409800,1409800,1409800,400,0
28835000,1410000,1410000,1410000,1410000,100,0
28862000,1410000,1410000,1410000,1410000,800,0
28865000,1410000,1410000,1410000,1410000,2100,0
28869000,1409800,1409800,1409800,1409800,1000,0
28874000,1410000,1410000,1410000,1410000,290,0
28878000,1409900,1409900,1409900,1409900,2000,0
28882000,1409900,1409900,1409900,1409900,1000,0
28885000,1409900,1409900,1409900,1409900,400,0
28889000,1410000,1410100,1410000,1410100,3390,0
28895000,1410200,1410200,1410200,1410200,130,0
28901000,1409900,1409900,1409900,1409900,2500,0
28906000,1410200,1410200,1410200,1410200,100,0
28922000,1410000,1410000,1410000,1410000,2000,0
28925000,1410100,1410100,1410100,1410100,324,0
28931000,1410200,1410200,1410200,1410200,1000,0
28932000,1410300,1410500,1410300,1410500,600,0
28939000,1410400,1410400,1410400,1410400,200,0
28948000,1410400,1410400,1410400,1410400,1000,0
28958000,1410300,1410300,1410300,1410300,900,0
28963000,1410300,1410300,1410300,1410300,2500,0
28966000,1410300,1410400,1410300,1410400,2700,0
28970000,1410500,1410500,1410500,1410500,37300,0
29003000,1410400,1410400,1410400,1410400,225,0
29012000,1410300,1410300,1410300,1410300,100,0
29013000,1410400,1410400,1410400,1410400,100,0
29020000,1405900,1405900,1405900,1405900,5000,0
29029000,1410400,1410400,1410400,1410400,665,0
29032000,1410400,1410400,1410400,1410400,1454,0
29040000,1410300,1410300,1410300,1410300,100,0
29044000,1410500,1410500,1410500,1410500,100000,0
29052000,1410400,1410400,1410400,1410400,200,0
29055000,1410300,1410300,1410300,1410300,100,0
29061000,1410300,1410300,1410300,1410300,190,0
29067000,1410200,1410200,1410200,1410200,4200,0
29069000,1410200,1410200,1410200,1410200,100,0
29077000,1410100,1410100,1410100,1410100,1100,0
29079000,1410100,1410100,1410100,1410100,200,0
29086000,1410200,1410200,1410200,1410200,400,0
29089000,1410200,1410400,1410200,1410200,10500,0
29090000,1410400,1410400,1410400,1410400,200,0
29093000,1410500,1410500,1410500,1410500,233,0
29101000,1410400,1410400,1410400,1410400,20000,0
29112000,1410200,1410200,1410200,1410200,4000,0
29126000,1409900,1409900,1409900,1409900,300,0
29150000,1409900,1409900,1409900,1409900,400,0
29152000,1410200,1410200,1410200,1410200,100,0
29169000,1410200,1410200,1410200,1410200,500,0
29173000,1410000,1410000,1410000,1410000,1600,0
29179000,1409900,1409900,1409900,1409900,3224,0
29232000,1409900,1409900,1409900,1409900,200,0
29240000,1409900,1409900,1409900,1409900,1500,0
29245000,1409900,1409900,1409900,1409900,500,0
29247000,1409900,1409900,1409900,1409900,100,0
29251000,1409900,1409900,1409900,1409900,100,0
29252000,1409900,1409900,1409900,1409900,200,0
29254000,1409900,1409900,1409900,1409900,1336,0
29289000,1409800,1409800,1409800,1409800,1500,0
29311000,1409800,1409800,1409800,1409800,8450,0
29319000,1409800,1409800,1409800,1409800,100,0
29358000,1410000,1410000,1410000,1410000,236,0
29359000,1410100,1410100,1410100,1410100,500,0
29369000,1410100,1410100,1410100,1410100,100,0
29378000,1410100,1410100,1410100,1410100,100,0
29384000,1410100,1410100,1410100,1410100,239,0
29386000,1410000,1410000,1410000,1410000,239,0
29407000,1410000,1410000,1410000,1410000,100,0
29409000,1410000,1410000,1410000,1410000,261,0
29420000,1409900,1409900,1409900,1409900,400,0
29441000,1410200,1410200,1410200,1410200,500,0
29447000,1410200,1410200,1410200,1410200,500,0
29506000,1410000,1410000,1409900,1409900,1700,0
29532000,1410000,1410000,1410000,1410000,200,0
29578000,1410000,1410200,1410000,1410200,5500,0
29589000,1410100,1410100,1410100,1410100,100,0
29599000,1409900,1409900,1409900,1409900,300,0
29631000,1410000,1410000,1410000,1410000,100,0
29633000,1409900,1409900,1409900,1409900,1500,0
29659000,1409900,1409900,1409900,1409900,900,0
29660000,1409900,1409900,1409900,1409900,185,0
29667000,1409900,1409900,1409900,1409900,3000,0
29668000,1410000,1410000,1410000,1410000,400,0
29671000,1410100,1410100,1410100,1410100,200,0
29683000,1410100,1410100,1410100,1410100,700,0
29700000,1409900,1410000,1409900,1410000,400,0
29724000,1409900,1409900,1409700,1409900,4961,0
29750000,1409700,1409800,1409700,1409700,1100,0
29754000,1409700,1409700,1409700,1409700,200,0
29755000,1409700,1409700,1409700,1409700,675,0
29771000,1409700,1409700,1409700,1409700,100,0
29811000,1409800,1409800,1409700,1409700,1000,0
29813000,1409700,1409700,1409700,1409700,1500,0
29824000,1409700,1409700,1409700,1409700,600,0
29843000,1409700,1409700,1409700,1409700,1100,0
29859000,1409800,1409800,1409800,1409800,300,0
29861000,1409700,1409700,1409700,1409700,3099,0
29890000,1409600,1409600,1409600,1409600,100,0
29894000,1409600,1409600,1409400,1409400,1525,0
29903000,1409400,1409400,1409400,1409400,1000,0
29906000,1409400,1409400,1409300,1409300,1000,0
29913000,1409300,1409300,1409300,1409300,1000,0
29915000,1409400,1409400,1409400,1409400,400,0
29924000,1409300,1409300,1409200,1409200,1480,0
29927000,1409200,1409200,1409200,1409200,500,0
29930000,1409200,1409200,1409200,1409200,300,0
29941000,1409100,1409100,1409100,1409100,500,0
29954000,1409100,1409100,1409100,1409100,200,0
29960000,1409100,1409100,1409100,1409100,100,0
29970000,1409200,1409200,1409200,1409200,100,0
29976000,1409100,1409100,1409100,1409100,100,0
29981000,1409200,1409200,1409200,1409200,200,0
29984000,1409200,1409200,1409200,1409200,500,0
29985000,1409100,1409100,1409100,1409100,1000,0
29986000,1409100,1409100,1409000,1409100,836,0
29999000,1408800,1408800,1408700,1408700,2500,0
30001000,1409000,1409000,1409000,1409000,200,0
30009000,1408800,1408800,1408700,1408700,754,0
30013000,1408900,1408900,1408900,1408900,500,0
30022000,1408800,1408800,1408800,1408800,200,0
30031000,1408900,1408900,1408900,1408900,200,0
30032000,1409000,1409000,1408900,1408900,900,0
30062000,1408900,1409000,1408800,1408900,3700,0
30070000,1409000,1409000,1409000,1409000,100,0
30083000,1408900,1408900,1408900,1408900,300,0
30084000,1408900,1408900,1408900,1408900,200,0
30088000,1408900,1408900,1408900,1408900,200,0
30090000,1408900,1408900,1408900,1408900,200,0
30096000,1408900,1408900,1408900,1408900,300,0
30106000,1408900,1408900,1408900,1408900,200,0
30111000,1408900,1409000,1408900,1409000,1000,0
30114000,1408900,1409000,1408900,1409000,52000,0
30126000,1408900,1408900,1408900,1408900,500,0
30136000,1408900,1408900,1408800,1408800,400,0
30156000,1408700,1408900,1408700,1408700,101500,0
30163000,1408900,1408900,1408900,1408900,50000,0
30165000,1408800,1408800,1408800,1408800,400,0
30179000,1408700,1408700,1408700,1408700,100,0
30185000,1408700,1408700,1408700,1408700,100,0
30186000,1408700,1408700,1408700,1408700,739,0
30189000,1408600,1408600,1408600,1408600,600,0
30193000,1408500,1408500,1408500,1408500,600,0
30197000,1408500,1408500,1408500,1408500,300,0
30199000,1408500,1408500,1408500,1408500,300,0
30201000,1408500,1408500,1408500,1408500,100,0
30203000,1408500,1408500,1408500,1408500,100,0
30204000,1408500,1408500,1408500,1408500,200,0
30209000,1408400,1408400,1408400,1408400,161,0
30211000,1408400,1408400,1408400,1408400,500,0
30216000,1408500,1408500,1408500,1408500,150000,0
30227000,1408300,1408300,1408300,1408300,400,0
30232000,1408200,1408200,1408200,1408200,300,0
30234000,1408400,1408400,1408400,1408400,100,0
30236000,1408400,1408400,1408400,1408400,300,0
30242000,1408400,1408400,1408400,1408400,100,0
30249000,1408400,1408400,1408400,1408400,1000,0
30253000,1408400,1408500,1408400,1408500,2200,0
30258000,1408400,1408400,1408400,1408400,200,0
30259000,1408400,1408500,1408400,1408500,5000,0
30268000,1408400,1408400,1408400,1408400,300,0
30271000,1408300,1408300,1408300,1408300,100,0
30272000,1408400,1408400,1408400,1408400,100,0
30278000,1408400,1408400,1408400,1408400,5000,0
30282000,1408400,1408500,1408400,1408500,20700,0
30283000,1408500,1408500,1408500,1408500,350,0
30288000,1408400,1408400,1408400,1408400,2500,0
30290000,1408400,1408400,1408400,1408400,100,0
30292000,1408400,1408400,1408400,1408400,400,0
30306000,1408400,1408400,1408400,1408400,500,0
30310000,1408300,1408300,1408300,1408300,100,0
30317000,1408400,1408500,1408400,1408500,2000,0
30330000,1408500,1408500,1408500,1408500,1000,0
30337000,1408400,1408400,1408400,1408400,600,0
30341000,1408400,1408400,1408400,1408400,400,0
30347000,1408300,1408300,1408300,1408300,500,0
30353000,1408400,1408400,1408400,1408400,100,0
30387000,1408300,1408300,1408300,1408300,1000,0
30405000,1408200,1408200,1408200,1408200,10000,0
30422000,1408200,1408200,1408100,1408200,10900,0
30423000,1408200,1408200,1408100,1408200,13100,0
30433000,1408300,1408300,1408300,1408300,100,0
30445000,1408200,1408200,1408200,1408200,5000,0
30454000,1408300,1408300,1408300,1408300,400,0
30459000,1408300,1408600,1408300,1408600,8800,0
30463000,1408600,1408600,1408600,1408600,100,0
30464000,1408700,1408700,1408700,1408700,700,0
30471000,1408700,1408700,1408700,1408700,700,0
30478000,1408700,1408700,1408700,1408700,5000,0
30495000,1408700,1408700,1408700,1408700,1000,0
30509000,1408700,1408700,1408700,1408700,1000,0
30511000,1408700,1408700,1408700,1408700,600,0
30540000,1408400,1408400,1408400,1408400,100,0
30548000,1408300,1408300,1408300,1408300,100,0
30556000,1408400,1408400,1408400,1408400,500,0
30559000,1408400,1408400,1408400,1408400,500,0
30560000,1408400,1408400,1408400,1408400,1500,0
30565000,1408300,1408500,1408300,1408500,2400,0
30572000,1408300,1408300,1408300,1408300,180,0
30573000,1408300,1408300,1408300,1408300,320,0
30587000,1408500,1408500,1408300,1408500,1371,0
30588000,1408500,1408500,1408300,1408300,4478,0
30590000,1408400,1408400,1408400,1408400,200,0
30598000,1408600,1408600,1408600,1408600,200,0
30602000,1408600,1408600,1408600,1408600,1500,0
30609000,1408600,1408600,1408500,1408500,800,0
30611000,1408500,1408500,1408500,1408500,200,0
30614000,1408500,1408500,1408500,1408500,600,0
30624000,1408700,1408800,1408700,1408800,2400,0
30625000,1408800,1408900,1408800,1408900,750,0
30627000,1408700,1408700,1408700,1408700,3000,0
30629000,1408400,1408500,1408400,1408500,2300,0
30641000,1408500,1408500,1408500,1408500,1100,0
30646000,1408500,1408500,1408400,1408400,200,0
30647000,1408500,1408500,1408500,1408500,400,0
30652000,1408400,1408400,1408400,1408400,150,0
30658000,1408200,1408200,1408200,1408200,100,0
30666000,1408200,1408200,1408200,1408200,400,0
30672000,1408300,1408300,1408300,1408300,410,0
30674000,1408300,1408300,1408300,1408300,1590,0
30676000,1408300,1408300,1408300,1408300,100,0
30678000,1408300,1408300,1408300,1408300,300,0
30685000,1408400,1408400,1408400,1408400,200,0
30688000,1408400,1408400,1408400,1408400,1000,0
30691000,1408300,1408300,1408300,1408300,100,0
30695000,1408200,1408200,1408200,1408200,1000,0
30696000,1408200,1408200,1408200,1408200,1100,0
30697000,1408200,1408200,1408200,1408200,900,0
30698000,1408200,1408200,1408200,1408200,500,0
30700000,1408200,1408200,1408100,1408100,1800,0
30701000,1408100,1408100,1408100,1408100,300,0
30703000,1408000,1408000,1408000,1408000,1800,0
30714000,1408000,1408000,1408000,1408000,1000,0
30715000,1408200,1408200,1408200,1408200,100,0
30721000,1408000,1408000,1407900,1407900,5950,0
30722000,1408100,1408200,1408100,1408100,2600,0
30723000,1408000,1408000,1408000,1408000,1000,0
30724000,1408000,1408000,1408000,1408000,500,0
30733000,1408100,1408200,1408100,1408200,8695,0
30736000,1408000,1408000,1408000,1408000,100,0
30741000,1407900,1407900,1407900,1407900,200,0
30745000,1407900,1407900,1407900,1407900,1000,0
30746000,1407800,1407800,1407800,1407800,100,0
30753000,1407900,1407900,1407900,1407900,200,0
30759000,1407800,1407800,1407800,1407800,1300,0
30760000,1407800,1407900,1407800,1407900,400,0
30776000,1407700,1407700,1407700,1407700,100,0
30779000,1407700,1407700,1407700,1407700,100,0
30784000,1407600,1407600,1407600,1407600,500,0
30786000,1407500,1407500,1407500,1407500,200,0
30790000,1407500,1407500,1407500,1407500,3000,0
30792000,1407600,1407600,1407600,1407600,1000,0
30795000,1407500,1407500,1407500,1407500,3600,0
30796000,1407500,1407500,1407500,1407500,500,0
30797000,1407500,1407500,1407400,1407500,1400,0
30798000,1407500,1407500,1407500,1407500,200,0
30799000,1407500,1407800,1407500,1407800,22100,0
30801000,1407700,1407700,1407700,1407700,5000,0
30805000,1407700,1407700,1407700,1407700,600,0
30806000,1407600,1407700,1407600,1407700,400,0
30808000,1407700,1407700,1407700,1407700,100,0
30815000,1407700,1407700,1407700,1407700,165,0
30821000,1407800,1408000,1407800,1408000,10000,0
30827000,1407800,1407800,1407800,1407800,1000,0
30828000,1407800,1407800,1407800,1407800,100,0
30839000,1407900,1407900,1407900,1407900,400,0
30840000,1407800,1407800,1407800,1407800,1065,0
30841000,1407800,1407800,1407800,1407800,100,0
30851000,1407900,1408000,1407900,1408000,10000,0
30852000,1408000,1408000,1408000,1408000,200,0
30861000,1407800,1407800,1407800,1407800,100,0
30870000,1407800,1407800,1407800,1407800,900,0
30871000,1407500,1407500,1407500,1407500,25000,0
30873000,1407800,1407900,1407800,1407800,1450,0
30874000,1407800,1407800,1407800,1407800,200,0
30875000,1407800,1407800,1407800,1407800,100,0
30878000,1407800,1407800,1407800,1407800,700,0
30887000,1407700,1407700,1407700,1407700,100,0
30891000,1407700,1407700,1407700,1407700,4100,0
30892000,1407700,1407700,1407700,1407700,900,0
30898000,1407800,1407800,1407700,1407700,40000,0
30903000,1407900,1407900,1407900,1407900,200,0
30909000,1407800,1407800,1407800,1407800,600,0
30910000,1407800,1407800,1407700,1407700,400,0
30914000,1407800,1407800,1407800,1407800,100,0
30919000,1407800,1407900,1407800,1407900,2200,0
30922000,1407900,1407900,1407900,1407900,100,0
30941000,1407800,1407800,1407800,1407800,100,0
30949000,1407800,1407800,1407800,1407800,300,0
30950000,1407900,1407900,1407900,1407900,600,0
30953000,1407900,1407900,1407900,1407900,400,0
30967000,1407800,1407800,1407800,1407800,100,0
30969000,1407900,1407900,1407900,1407900,100,0
30974000,1408200,1408200,1408200,1408200,500,0
30987000,1408200,1408200,1408200,1408200,100,0
30989000,1408300,1408300,1408300,1408300,500,0
30994000,1408400,1408400,1408400,1408400,500,0
30998000,1408400,1408400,1408400,1408400,500,0
31003000,1408400,1408400,1408400,1408400,500,0
31005000,1408400,1408400,1408400,1408400,1950,0
31006000,1408400,1408400,1408300,1408300,1350,0
31010000,1408400,1408400,1408400,1408400,600,0
31013000,1408400,1408400,1408400,1408400,900,0
31017000,1408400,1408400,1408300,1408300,600,0
31026000,1408300,1408300,1408300,1408300,125,0
31029000,1408500,1408500,1408500,1408500,500,0
31031000,1408500,1408500,1408500,1408500,300,0
31032000,1408500,1408500,1408500,1408500,500,0
31038000,1408600,1408600,1408600,1408600,1000,0
31051000,1408600,1408600,1408600,1408600,3000,0
31052000,1408600,1408600,1408600,1408600,450,0
31054000,1408700,1408700,1408700,1408700,300,0
31055000,1408700,1408700,1408700,1408700,700,0
31056000,1408700,1408700,1408700,1408700,700,0
31057000,1408700,1408700,1408700,1408700,1000,0
31058000,1408700,1408800,1408700,1408800,1200,0
31060000,1408800,1408800,1408800,1408800,200,0
31063000,1408800,1408800,1408800,1408800,1000,0
31064000,1408800,1408800,1408800,1408800,650,0
31067000,1408800,1408800,1408800,1408800,1200,0
31068000,1408800,1408800,1408800,1408800,200,0
31070000,1408800,1409000,1408800,1409000,13350,0
31073000,1409000,1409000,1409000,1409000,700,0
31074000,1409000,1409000,1409000,1409000,100,0
31075000,1408900,1408900,1408900,1408900,600,0
31078000,1408800,1408800,1408800,1408800,1200,0
31080000,1408800,1408800,1408800,1408800,200,0
31092000,1408800,1408800,1408800,1408800,409,0
31099000,1408800,1408800,1408800,1408800,500,0
31109000,1408800,1409000,1408800,1409000,11900,0
31112000,1408800,1408800,1408800,1408800,2300,0
31118000,1408800,1408800,1408800,1408800,900,0
31123000,1408900,1408900,1408900,1408900,100,0
31124000,1408900,1409000,1408900,1409000,1860,0
31125000,1409000,1409000,1409000,1409000,100,0
31126000,1409000,1409000,1409000,1409000,200,0
31130000,1409000,1409000,1408900,1408900,600,0
31133000,1408900,1408900,1408900,1408900,200,0
31137000,1408900,1408900,1408900,1408900,600,0
31142000,1409000,1409000,1409000,1409000,100,0
31143000,1409000,1409000,1409000,1409000,5100,0
31146000,1409000,1409000,1409000,1409000,32600,0
31147000,1409000,1409000,1408900,1408900,6400,0
31152000,1408900,1408900,1408900,1408900,5200,0
31153000,1408900,1408900,1408900,1408900,500,0
31154000,1408900,1408900,1408900,1408900,600,0
31155000,1408900,1408900,1408900,1408900,300,0
31156000,1408900,1408900,1408900,1408900,200,0
31157000,1408900,1408900,1408900,1408900,409,0
31158000,1408900,1408900,1408900,1408900,309,0
31159000,1408900,1408900,1408900,1408900,300,0
31160000,1408900,1408900,1408900,1408900,200,0
31161000,1408900,1408900,1408900,1408900,300,0
31163000,1408900,1408900,1408900,1408900,300,0
31165000,1408900,1408900,1408900,1408900,300,0
31168000,1408900,1408900,1408900,1408900,1300,0
31169000,1408900,1408900,1408900,1408900,300,0
31171000,1408900,1408900,1408900,1408900,500,0
31175000,1408900,1408900,1408700,1408800,14100,0
31176000,1408800,1408800,1408800,1408800,200,0
31182000,1408800,1408800,1408800,1408800,600,0
31183000,1408800,1408800,1408800,1408800,400,0
31192000,1408900,1408900,1408900,1408900,1000,0
31203000,1408800,1408900,1408800,1408900,1400,0
31211000,1409000,1409000,1409000,1409000,1000,0
31213000,1409000,1409000,1409000,1409000,100,0
31219000,1409100,1409100,1409100,1409100,300,0
31221000,1409000,1409000,1409000,1409000,100,0
31224000,1409100,1409100,1409100,1409100,100,0
31234000,1409000,1409000,1409000,1409000,10000,0
31242000,1409100,1409100,1409100,1409100,400,0
31243000,1409100,1409100,1408900,1409000,2700,0
31245000,1408900,1408900,1408900,1408900,100,0
31258000,1408800,1408800,1408800,1408800,1800,0
31260000,1408800,1408800,1408800,1408800,300,0
31261000,1408800,1408800,1408800,1408800,800,0
31265000,1408800,1408800,1408800,1408800,1600,0
31266000,1408800,1408800,1408800,1408800,1300,0
31267000,1408800,1408800,1408800,1408800,1300,0
31268000,1408800,1408800,1408800,1408800,800,0
31275000,1408800,1408900,1408800,1408900,300,0
31289000,1408600,1408600,1408500,1408600,3200,0
31299000,1408500,1408500,1408500,1408500,300,0
31303000,1408600,1408600,1408600,1408600,1000,0
31305000,1408700,1408700,1408700,1408700,300,0
31306000,1408700,1408700,1408700,1408700,400,0
31307000,1408700,1408700,1408700,1408700,400,0
31308000,1408600,1408600,1408500,1408500,400,0
31311000,1408700,1408700,1408700,1408700,900,0
31314000,1408700,1408700,1408700,1408700,100,0
31333000,1408600,1408600,1408600,1408600,500,0
31351000,1408500,1408500,1408500,1408500,1000,0
31352000,1408600,1408600,1408600,1408600,600,0
31409000,1408600,1408600,1408600,1408600,2000,0
31416000,1408500,1408500,1408500,1408500,3200,0
31417000,1408500,1408500,1408500,1408500,800,0
31418000,1408600,1408600,1408600,1408600,1000,0
31429000,1408600,1408600,1408600,1408600,300,0
31444000,1408500,1408600,1408500,1408600,2000,0
31451000,1408600,1408600,1408600,1408600,305,0
31459000,1408500,1408500,1408500,1408500,305,0
31463000,1408500,1408500,1408500,1408500,200,0
31464000,1408500,1408500,1408500,1408500,200,0
31488000,1408600,1408600,1408600,1408600,500,0
31489000,1408600,1408600,1408600,1408600,500,0
31492000,1408600,1408600,1408600,1408600,300,0
31494000,1408600,1408600,1408600,1408600,200,0
31495000,1408500,1408500,1408400,1408500,5000,0
31504000,1408500,1408500,1408500,1408500,2500,0
31507000,1408500,1408500,1408500,1408500,2500,0
31509000,1408500,1408500,1408500,1408500,2500,0
31510000,1408600,1408600,1408600,1408600,100,0
31521000,1408600,1408600,1408600,1408600,300,0
31523000,1408500,1408500,1408500,1408500,365,0
31550000,1408600,1408600,1408500,1408500,1300,0
31556000,1408500,1408500,1408400,1408400,10000,0
31570000,1408500,1408500,1408500,1408500,3600,0
31576000,1408500,1408500,1408500,1408500,1100,0
31579000,1408500,1408500,1408500,1408500,1000,0
31587000,1408400,1408400,1408400,1408400,300,0
31594000,1408300,1408300,1408300,1408300,300,0
31595000,1408400,1408400,1408400,1408400,2300,0
31604000,1408400,1408400,1408400,1408400,100,0
31606000,1408400,1408400,1408400,1408400,500,0
31610000,1408400,1408400,1408400,1408400,3000,0
31612000,1408400,1408400,1408400,1408400,15000,0
31634000,1408500,1408600,1408500,1408600,7000,0
31641000,1408500,1408500,1408500,1408500,300,0
31653000,1408400,1408400,1408300,1408300,300,0
31654000,1408300,1408300,1408300,1408300,200,0
31655000,1408300,1408400,1408300,1408300,2600,0
31656000,1408300,1408300,1408300,1408300,100,0
31660000,1408300,1408300,1408300,1408300,200,0
31662000,1408300,1408400,1408300,1408400,2865,0
31665000,1408200,1408200,1408200,1408200,2000,0
31680000,1408200,1408200,1408200,1408200,5000,0
31694000,1408300,1408300,1408300,1408300,500,0
31713000,1408300,1408300,1408300,1408300,400,0
31715000,1408300,1408300,1408300,1408300,1600,0
31729000,1408500,1408500,1408500,1408500,1500,0
31735000,1408600,1408600,1408500,1408600,5900,0
31742000,1408500,1408600,1408400,1408500,9700,0
31743000,1408500,1408500,1408400,1408400,9500,0
31746000,1408400,1408400,1408400,1408400,500,0
31751000,1408300,1408300,1408300,1408300,100,0
31752000,1408300,1408300,1408300,1408300,200,0
31759000,1408400,1408400,1408400,1408400,200,0
31776000,1408300,1408300,1408300,1408300,100,0
31790000,1408300,1408400,1408300,1408400,10100,0
31791000,1408400,1408400,1408400,1408400,5000,0
31792000,1408400,1408400,1408400,1408400,3900,0
31793000,1408400,1408400,1408400,1408400,2300,0
31795000,1408400,1408400,1408400,1408400,100,0
31801000,1408400,1408500,1408400,1408500,13800,0
31822000,1408400,1408400,1408400,1408400,2100,0
31825000,1408400,1408500,1408400,1408500,10700,0
31859000,1408500,1408500,1408500,1408500,2500,0
31866000,1408600,1408600,1408600,1408600,600,0
31878000,1408600,1408600,1408600,1408600,100,0
31903000,1408500,1408500,1408500,1408500,200,0
31909000,1408600,1408600,1408600,1408600,200,0
31944000,1408700,1408700,1408700,1408700,8300,0
31945000,1408700,1408700,1408700,1408700,5900,0
31963000,1408700,1408700,1408700,1408700,9300,0
31965000,1408800,1408800,1408800,1408800,15700,0
31967000,1408800,1408800,1408800,1408800,25000,0
32000000,1408700,1408700,1408700,1408700,1600,0
32001000,1408700,1408700,1408700,1408700,400,0
32009000,1408800,1408800,1408800,1408800,200,0
32038000,1408800,1408800,1408800,1408800,300,0
32053000,1408800,1408800,1408800,1408800,300,0
32063000,1408800,1408800,1408800,1408800,4100,0
32066000,1408800,1408800,1408800,1408800,600,0
32068000,1408800,1408900,1408800,1408800,9800,0
32086000,1408800,1408800,1408800,1408800,1100,0
32091000,1408800,1408800,1408800,1408800,300,0
32094000,1408800,1408800,1408800,1408800,200,0
32096000,1408800,1408800,1408800,1408800,400,0
32104000,1408800,1408800,1408800,1408800,500,0
32112000,1408900,1408900,1408900,1408900,8000,0
32114000,1408800,1408800,1408800,1408800,200,0
32115000,1408800,1408800,1408800,1408800,100,0
32130000,1408900,1408900,1408900,1408900,300,0
32134000,1408900,1408900,1408900,1408900,300,0
32135000,1408900,1408900,1408900,1408900,1725,0
32143000,1409000,1409000,1408900,1408900,1500,0
32175000,1408800,1408800,1408800,1408800,1500,0
32211000,1408700,1408700,1408700,1408700,1000,0
32220000,1408800,1408800,1408800,1408800,1900,0
32221000,1408800,1408900,1408800,1408800,8800,0
32237000,1408800,1408800,1408800,1408800,100,0
32248000,1408800,1408800,1408800,1408800,200,0
32249000,1408800,1408800,1408800,1408800,500,0
32257000,1408800,1408800,1408800,1408800,200,0
32260000,1408900,1408900,1408900,1408900,500,0
32264000,1408700,1408700,1408700,1408700,500,0
32295000,1408600,1408600,1408600,1408600,500,0
32296000,1408600,1408600,1408600,1408600,200,0
32312000,1408600,1408600,1408600,1408600,1000,0
32315000,1408500,1408500,1408500,1408500,700,0
32322000,1408500,1408500,1408500,1408500,400,0
32344000,1408500,1408500,1408500,1408500,1000,0
32345000,1408600,1408600,1408600,1408600,100,0
32346000,1408600,1408600,1408600,1408600,200,0
32349000,1408700,1408800,1408700,1408700,25000,0
32359000,1408600,1408600,1408600,1408600,1000,0
32367000,1408600,1408600,1408600,1408600,300,0
32398000,1408500,1408500,1408300,1408400,2900,0
32402000,1408600,1408600,1408600,1408600,600,0
32404000,1408400,1408400,1408400,1408400,600,0
32405000,1408400,1408400,1408400,1408400,1100,0
32406000,1408400,1408400,1408400,1408400,200,0
32407000,1408400,1408400,1408400,1408400,200,0
32408000,1408400,1408400,1408400,1408400,200,0
32409000,1408400,1408400,1408400,1408400,100,0
32410000,1408400,1408400,1408400,1408400,2400,0
32411000,1408400,1408400,1408400,1408400,5300,0
32414000,1408300,1408300,1408300,1408300,200,0
32418000,1408200,1408200,1408200,1408200,5650,0
32419000,1408200,1408200,1408200,1408200,7000,0
32422000,1408300,1408300,1408300,1408300,700,0
32438000,1408300,1408300,1408300,1408300,500,0
32446000,1408300,1408300,1408300,1408300,200,0
32452000,1408400,1408400,1408400,1408400,500,0
32455000,1408300,1408300,1408300,1408300,100,0
32470000,1408300,1408300,1408300,1408300,200,0
32476000,1408300,1408300,1408300,1408300,200,0
32477000,1408300,1408300,1408300,1408300,100,0
32487000,1408200,1408200,1408200,1408200,2000,0
32494000,1408300,1408300,1408300,1408300,1200,0
32495000,1408300,1408300,1408300,1408300,500,0
32496000,1408300,1408300,1408300,1408300,400,0
32498000,1408200,1408300,1408200,1408200,4265,0
32503000,1408300,1408300,1408300,1408300,500,0
32505000,1408300,1408300,1408200,1408200,2230,0
32507000,1408300,1408400,1408300,1408400,6000,0
32533000,1408400,1408400,1408400,1408400,500,0
32545000,1408500,1408500,1408500,1408500,1300,0
32557000,1408500,1408500,1408500,1408500,1500,0
32564000,1408500,1408500,1408500,1408500,1500,0
32565000,1408500,1408500,1408500,1408500,600,0
32574000,1408500,1408500,1408500,1408500,2100,0
32575000,1408500,1408500,1408500,1408500,7500,0
32580000,1408600,1408600,1408600,1408600,200,0
32593000,1408600,1408600,1408600,1408600,100,0
32614000,1408600,1408600,1408600,1408600,200,0
32615000,1408600,1408600,1408600,1408600,200,0
32618000,1408600,1408600,1408600,1408600,200,0
32622000,1408600,1408600,1408500,1408500,900,0
32646000,1408600,1408700,1408600,1408700,4100,0
32662000,1408800,1408800,1408800,1408800,500,0
32687000,1408800,1408800,1408800,1408800,1000,0
32688000,1408900,1408900,1408900,1408900,5265,0
32702000,1409000,1409000,1409000,1409000,100,0
32707000,1409000,1409100,1409000,1409100,14200,0
